Ext_concept_id,LOCAL_CONCEPT_ID,Ext_concept_name,Ext_domain_id,Ext_vocabulary_id,Ext_concept_class_ID,Ext_STANDARD_CONCEPT,Ext_concept_code,Ext_Valid_start_date,Ext_Valid_end_date,Ext_Invalid_reason,Ext_PREDICATE_ID,Ext_CONFIDENCE,Ext_provenance,Ext_subvocabulary_id,,Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,CONFIDENCE,MODIFIER,NOTES,Dev_Version,,Choices_Calculations_OR_Slider_Labels,Field_Note,PhenX_Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,SRC_CODE_UNIT,SRC_CODE_DESCRIPTION_UNIT,UCUM_Concept_ID,MOCA_File_Fieldname,MOCA_File_Fieldname_Naming_Unit,MOCA_Example_Data,MOCA_Data_Type,MOCA_Value_Range,MOCA_Data_Description,Equivalent_NDA_MOCA_element_name
2005200308,2005200308,How often do you inspect your feet?,Procedure,AIREADI,Procedure,S,47251000175108,2024-04-11,2099-12-31,Null,skos:narrowMatch,0.75,47251000175108,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1232,dmlfeet,,How often do you inspect your feet?,608849,,Inspection of foot,Procedure,SNOMED,Procedure,S,47251000175108,0.75,,,10/2,,"10, Daily or weekly | 5, Monthly | 0, Rarely or none | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200309,2005200309,Which of the following options best describes you with respect to physician care and medications?,Procedure,AIREADI,Procedure,S,410119004,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,410119004,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,,1233,dmlmd,,Which of the following options best describes you with respect to physician care and medications?,4251597,,Assessment of compliance with medical regimen,Procedure,SNOMED,Procedure,S,410119004,0.5,,,10/2,,"10, 3 or more visits a year to the same doctor. Regular with medicines. | 5, 1-2 visits a year. Forgetting medicines frequently. | 0, Rarely or none. Not taking 1 or more recommended medicines | 777, Prefer not to say",,,,,,,,,,,,,,,
2005200310,2005200310, Diabetes Survey Started Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,text,,1234,dmlstartts,, Diabetes Survey Started Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200311,2005200311, Diabetes Survey Completed Timestamp (from REDCap),Observation,AIREADI,Survey,S,99423-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,99423-6,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,text,,1235,dmlcmpts,, Diabetes Survey Completed Timestamp (from REDCap),1988422,,Time to complete survey,Observation,LOINC,Survey,S,99423-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200312,2005200312,At least 30 minutes daily 3 or more days a week,Meas Value,AIREADI,Answer,S,LA14480-0,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.25,LA14480-0,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlvex,2143,10,dmlvex_10,At least 30 minutes daily 3 or more days a week,45876950,,3 or more days,Meas Value,LOINC,Answer,S,LA14480-0,0.25,,,10/2,,,,,,,,,,,,,,,,,
2005200313,2005200313,Less than 30 minutes daily less than 3 days a week,Observation,AIREADI,Qualifier Value,S,27789000,2024-04-11,2099-12-31,Null,skos:broadMatch,0,27789000,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlvex,2144,5,dmlvex_5,Less than 30 minutes daily less than 3 days a week,4100948,,Infrequent,Observation,SNOMED,Qualifier Value,S,27789000,0,,,10/2,,,,,,,,,,,,,,,,,
2005200314,2005200314,"Active (stairs, walks, housework)",Meas Value,AIREADI,Answer,S,LA16666-2,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA16666-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2147,10,dmlact_10,"Active (stairs, walks, housework)",45883573,,Active,Meas Value,LOINC,Answer,S,LA16666-2,1,,,10/2,,,,,,,,,,,,,,,,,
2005200315,2005200315,Somewhat active,Meas Value,AIREADI,Answer,S,LA32776-9,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA32776-9,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2148,5,dmlact_5,Somewhat active,1990229,,Low active,Meas Value,LOINC,Answer,S,LA32776-9,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200316,2005200316,"Not Active (TV, computer, phone, use lifts)",Meas Value,AIREADI,Answer,S,LA32775-1,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA32775-1,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlact,2149,0,dmlact_0,"Not Active (TV, computer, phone, use lifts)",1990276,,Sedentary,Meas Value,LOINC,Answer,S,LA32775-1,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200317,2005200317,Doing daily or almost daily,Meas Value,AIREADI,Answer,S,LA18934-2,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA18934-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlhex,2151,10,dmlhex_10,Doing daily or almost daily,45879676,,Daily or almost daily,Meas Value,LOINC,Answer,S,LA18934-2,1,,,10/2,,,,,,,,,,,,,,,,,
2005200318,2005200318,Irregular; once or twice a week,Meas Value,AIREADI,Answer,S,LA26457-4,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA26457-4,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlhex,2152,5,dmlhex_5,Irregular; once or twice a week,42530680,,Once or twice a week,Meas Value,LOINC,Answer,S,LA26457-4,1,,,10/2,,,,,,,,,,,,,,,,,
2005200319,2005200319,Rarely eat sweets,Meas Value,AIREADI,Answer,S,LA10066-1,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA10066-1,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2155,10,dmlsugar_10,Rarely eat sweets,45876672,,Rarely,Meas Value,LOINC,Answer,S,LA10066-1,1,,,10/2,,,,,,,,,,,,,,,,,
2005200320,2005200320,Occasionally eat sweets,Meas Value,AIREADI,Answer,S,LA6483-7,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA6483-7,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2156,5,dmlsugar_5,Occasionally eat sweets,45879593,,Occasionally,Meas Value,LOINC,Answer,S,LA6483-7,1,,,10/2,,,,,,,,,,,,,,,,,
2005200321,2005200321,Frequently eat sweets,Meas Value,AIREADI,Answer,S,LA6482-9,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA6482-9,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlsugar,2157,0,dmlsugar_0,Frequently eat sweets,45883983,,Frequently,Meas Value,LOINC,Answer,S,LA6482-9,1,,,10/2,,,,,,,,,,,,,,,,,
2005200322,2005200322,Usually eat whole grain,Meas Value,AIREADI,Answer,S,LA14747-2,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA14747-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2159,10,dmlgrain_10,Usually eat whole grain,45882948,,Usually,Meas Value,LOINC,Answer,S,LA14747-2,1,,,10/2,,,,,,,,,,,,,,,,,
2005200323,2005200323,Rarely eat whole grain,Meas Value,AIREADI,Answer,S,LA10066-1,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA10066-1,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2160,5,dmlgrain_5,Rarely eat whole grain,45876672,,Rarely,Meas Value,LOINC,Answer,S,LA10066-1,1,,,10/2,,,,,,,,,,,,,,,,,
2005200324,2005200324,Usually eat white bread or white rice,Meas Value,AIREADI,Answer,S,LA14747-2,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA14747-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlgrain,2161,0,dmlgrain_0,Usually eat white bread or white rice,45882948,,Usually,Meas Value,LOINC,Answer,S,LA14747-2,1,,,10/2,,,,,,,,,,,,,,,,,
2005200325,2005200325,Eat small portions and avoid second servings,Meas Value,AIREADI,Answer,S,LA14830-6,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.5,LA14830-6,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2163,10,dmlpor_10,Eat small portions and avoid second servings,45879464,,I eat much less than usual and only with personal effort,Meas Value,LOINC,Answer,S,LA14830-6,0.5,,,10/2,,,,,,,,,,,,,,,,,
2005200326,2005200326,Occasionally limit portions,Meas Value,AIREADI,Answer,S,LA6483-7,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA6483-7,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2164,5,dmlpor_5,Occasionally limit portions,45879593,,Occasionally,Meas Value,LOINC,Answer,S,LA6483-7,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200327,2005200327,Rarely or none; eat at buffets and restaurants with large portions,Meas Value,AIREADI,Answer,S,LA10066-1,2024-04-11,2099-12-31,Null,skos:relatedMatch,0.75,LA10066-1,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlpor,2165,0,dmlpor_0,Rarely or none; eat at buffets and restaurants with large portions,45876672,,Rarely,Meas Value,LOINC,Answer,S,LA10066-1,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200328,2005200328,4-5 servings or pieces of fruits and raw vegetables per day,Meas Value,AIREADI,Answer,S,LA13856-2,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA13856-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlfrveg,2167,10,dmlfrveg_10,4-5 servings or pieces of fruits and raw vegetables per day,45882430,,4-5 times per day,Meas Value,LOINC,Answer,S,LA13856-2,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200329,2005200329,1-3 servings or pieces per day,Meas Value,AIREADI,Answer,S,LA25000-3,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA25000-3,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlfrveg,2168,5,dmlfrveg_5,1-3 servings or pieces per day,21498536,,1-3 times per day,Meas Value,LOINC,Answer,S,LA25000-3,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200330,2005200330,"Regularly; at least monthly (dietician, support groups, books, websites, apps)",Meas Value,AIREADI,Answer,S,LA18876-5,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA18876-5,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmledu,2171,10,dmledu_10,"Regularly; at least monthly (dietician, support groups, books, websites, apps)",45879060,,Monthly,Meas Value,LOINC,Answer,S,LA18876-5,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200331,2005200331,Occasionally; every 2-3 months,Meas Value,AIREADI,Answer,S,LA6483-7,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA6483-7,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmledu,2172,5,dmledu_5,Occasionally; every 2-3 months,45879593,,Occasionally,Meas Value,LOINC,Answer,S,LA6483-7,1,,,10/2,,,,,,,,,,,,,,,,,
2005200332,2005200332,3 or more visits a year to the same doctor. Regular with medicines.,Meas Value,AIREADI,Answer,S,LA19812-9,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA19812-9,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2179,10,dmlmd_10,3 or more visits a year to the same doctor. Regular with medicines.,45878438,,3 or more,Meas Value,LOINC,Answer,S,LA19812-9,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200333,2005200333,1-2 visits a year. Forgetting medicines frequently.,Meas Value,AIREADI,Answer,S,LA23695-2,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,LA23695-2,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2180,5,dmlmd_5,1-2 visits a year. Forgetting medicines frequently.,46237352,,1-2 times,Meas Value,LOINC,Answer,S,LA23695-2,0.75,,,10/2,,,,,,,,,,,,,,,,,
2005200334,2005200334,Rarely or none. Not taking 1 or more recommended medicines ,Meas Value,AIREADI,Answer,S,LA15665-5,2024-04-11,2099-12-31,Null,skos:broadMatch,1,LA15665-5,diabetes_survey,,Original,6/23/2023,Yes,Yes,open-source,Yes,diabetes_survey,radio,dmlmd,2181,0,dmlmd_0,Rarely or none. Not taking 1 or more recommended medicines ,45883771,,Rarely or never,Meas Value,LOINC,Answer,S,LA15665-5,1,,,10/2,,,,,,,,,,,,,,,,,
2005200335,2005200335,"Are there any other medications that you are currently taking that are not included here? This includes prescription or over-the-counter medications, vitamins and herbal supplements.",,AIREADI,,,,2024-04-11,2099-12-31,Null,,,,meds_assessment,,Changed,4/23/2024,No,Yes,open-source,Yes,meds_assessment,radio,,1467,cmotyn,,"Are there any other medications that you are currently taking that are not included here? This includes prescription or over-the-counter medications, vitamins and herbal supplements.",,,,,,,,,,,,10/2,,"1, Yes | 0, No",,,,,,,,,,,,,,,
2005200336,2005200336,Mesopic LogMAR OD Score,Measurement,AIREADI,Clinical Observation,S,6616-7,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,6616-7,bcva,,Changed,4/23/2024,Yes,Yes,open-source,Yes,bcva,calc,,1515,viaodmscore,,Mesopic LogMAR OD Score,3036966,,Visual acuity log MAR Eye - right,Measurement,LOINC,Clinical Observation,S,6616-7,0.5,2,"1=Photopic, 2=Mesopic",10/2,,"if([viaocmpyn(999)] = '0',(-0.02 * [viaodmlog]) + 1.7,'')",,No,,,,,,,,,,,,,
2005200337,2005200337,Mesopic LogMAR OS Score,Measurement,AIREADI,Clinical Observation,S,6617-5,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,6617-5,bcva,,Changed,4/23/2024,Yes,Yes,open-source,Yes,bcva,calc,,1516,viaosmscore,,Mesopic LogMAR OS Score,3037488,,Visual acuity log MAR Eye - left,Measurement,LOINC,Clinical Observation,S,6617-5,0.5,2,"1=Photopic, 2=Mesopic",10/2,,"if([viaocmpyn(999)] = '0',(-0.02 * [viaosmlog]) + 1.7,'')",,No,,,,,,,,,,,,,
2005200338,2005200338,OD: Value of final correct letter,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1530,plcsodfcl,,OD: Value of final correct letter,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,2,"1=Photopic, left eye; 2=Photopic, right eye; 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200339,2005200339,OD: Number of misses prior to stopping,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1531,plcsodmiss,,OD: Number of misses prior to stopping,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,2,"1=Photopic, left eye; 2=Photopic, right eye, 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200340,2005200340,OS: Value of final correct letter,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1542,plcsosfcl,,OS: Value of final correct letter,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,1,"1=Photopic, left eye; 2=Photopic, right eye; 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200341,2005200341,OS: Number of misses prior to stopping,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1543,plcsosmiss,,OS: Number of misses prior to stopping,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,1,"1=Photopic, left eye; 2=Photopic, right eye, 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200342,2005200342,OU: Value of final correct letter,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1554,plcsoufcl,,OU: Value of final correct letter,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,3,"1=Photopic, left eye; 2=Photopic, right eye; 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200343,2005200343,OU: Number of misses prior to stopping,Procedure,AIREADI,Procedure,S,410566008,2024-04-11,2099-12-31,Null,skos:broadMatch,0.25,410566008,photopic_mars,,Changed,4/23/2024,Yes,Yes,open-source,Yes,photopic_mars,text,,1555,plcsoumiss,,OU: Number of misses prior to stopping,4256483,,Contrast sensitivity test,Procedure,SNOMED,Procedure,S,410566008,0.25,3,"1=Photopic, left eye; 2=Photopic, right eye; 3=Photopic, binocular",10/2,,,,,,,,,,,,,,,,,
2005200344,2005200344,Time taken to do trails in seconds,Measurement,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,sec,,seconds,,,,measurement,,,,,,,,,,,,,,,,,,8555,Time(sec.),trails_time,8,Integer,,Time taken to do trails in seconds,none
2005200345,2005200345,Cube drawings score,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Cube,,1,Integer,0-1,Cube drawings score,section of visuospatial_executive
2005200346,2005200346,Time taken to do cube in seconds,Measurement,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,sec,,seconds,,,,measurement,,,,,,,,,,,,,,,,,,8555,Time(sec.),cube_time,17,Integer,,Time taken to do cube in seconds,none
2005200347,2005200347,Time taken to do clock in seconds,Measurement,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,sec,,seconds,,,,measurement,,,,,,,,,,,,,,,,,,8555,Time(sec.),clock_time,9,Integer,,Time taken to do clock in seconds,none
2005200348,2005200348,Animal name recall task,Observation,AIREADI-MOCA,Staging / Scales,S,273656006,2024-04-11,2099-12-31,Null,skos:broadMatch,0.75,273656006,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,4169312,,Object naming test,observation,SNOMED,Staging / Scales,S,273656006,0.75,,,,,,,,,,,,,,Naming (3 points),,3,Integer,0-3,Animal name recall task,naming
2005200349,2005200349,time in seconds to perform the animal name recall task,Measurement,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,sec,,seconds,,,,measurement,,,,,,,,,,,,,,,,,,8555,Naming(sec.),naming_time,21,Integer,,time in seconds to perform the animal name recall task,none
2005200350,2005200350,Words correctly repeated (1st trial),Observation,AIREADI-MOCA,Staging / Scales,S,273805000,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,273805000,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,4169340,,Short-term memory test,observation,SNOMED,Staging / Scales,S,273805000,0.5,,,,,,,,,,,,,,Memory Trial 1,,5,Integer,0-5,Words correctly repeated (1st trial),memory_1st
2005200351,2005200351,Time in seconds to perform the above task.,Measurement,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,measurement,,,,,,,,,,,,,,,,,,,Memory Trial 1(sec.),memorytrial1_time,5,Integer,,Time in seconds to perform the above task.,none
2005200352,2005200352,Words correctly repeated (2nd trial),Observation,AIREADI-MOCA,Staging / Scales,S,273805000,2024-04-11,2099-12-31,Null,skos:broadMatch,0.5,273805000,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,4169340,,Short-term memory test,observation,SNOMED,Staging / Scales,S,273805000,0.5,,,,,,,,,,,,,,Memory Trial 2,,5,Integer,0-5,Words correctly repeated (2nd trial),memory_2nd
2005200353,2005200353,Letter tapping score,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Letter A,,0,Integer,0-1,Letter tapping score,attention_letter
2005200354,2005200354,Serial 7 subtraction score,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Subtraction,,3,Integer,0-3,Serial 7 subtraction score,attention_subtraction
2005200355,2005200355,Repeats sentences II,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Repetition,,2,Integer,0-2,Repeats sentences II,mull_el_rs2
2005200356,2005200356,Maximal one-minute recall of words beginning with 'F',Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Fluency,,0,Integer,0-1,Maximal one-minute recall of words beginning with 'F',language_letter
2005200357,2005200357,MOCA abstraction,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Abstraction,,2,Integer,0-2,MOCA abstraction,mabst
2005200358,2005200358,MOCA delayed recall with no cue,Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Delayed Recall,,5,Integer,0-5,MOCA delayed recall with no cue,mdrnc
2005200359,2005200359,"MOCA orientation date, month, year, day, place, city",Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Orientation,,6,Integer,0-6,"MOCA orientation date, month, year, day, place, city","modate, momon, moyear, moday, mopl, mocity"
2005200360,2005200360,"pull down menu of 3-4 year age spans, age in years",Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,Age Range,,24 - 26,Integer Range,,"pull down menu of 3-4 year age spans, age in years","not exactly the same as interview_age, which is in months"
2005200361,2005200361,"combined score of MOCA delayed recall with no cue, MOCA delayed recall category cue (not included in total score), MOCA delayed recall multiple choice cue ( not included in total score)",Observation,AIREADI-MOCA,,,,2024-04-11,2099-12-31,Null,,,,MOCA (Version 8.1),,Original,10/31/2023,Yes,,,Yes,MOCA (Version 8.1),,,,,,,,,,observation,,,,,,,,,,,,,,,,,,,MIS Score,,15,Integer,0-15,"combined score of MOCA delayed recall with no cue, MOCA delayed recall category cue (not included in total score), MOCA delayed recall multiple choice cue ( not included in total score)","mdrnc, mdrcc, mdrmcc"
