Map_to_OMOP,Protected_or_open-source,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,temp_Question_or_Answer,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd31,2779,Answer,5,pxrd31_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd31,2780,Answer,6,pxrd31_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd31,2781,Answer,777,pxrd31_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2782,Answer,1,pxrd32_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2783,Answer,2,pxrd32_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2784,Answer,3,pxrd32_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2785,Answer,4,pxrd32_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2786,Answer,5,pxrd32_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2787,Answer,6,pxrd32_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd32,2788,Answer,777,pxrd32_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd33,2789,Answer,1,pxrd33_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd33,2790,Answer,6,pxrd33_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd33,2791,Answer,777,pxrd33_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2792,Answer,1,pxrd34_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2793,Answer,2,pxrd34_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2794,Answer,3,pxrd34_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2795,Answer,4,pxrd34_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2796,Answer,5,pxrd34_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2797,Answer,6,pxrd34_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd34,2798,Answer,777,pxrd34_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2799,Answer,1,pxrd35_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2800,Answer,2,pxrd35_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2801,Answer,3,pxrd35_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2802,Answer,4,pxrd35_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2803,Answer,5,pxrd35_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2804,Answer,6,pxrd35_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd35,2805,Answer,777,pxrd35_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd36,2806,Answer,1,pxrd36_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd36,2807,Answer,6,pxrd36_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd36,2808,Answer,777,pxrd36_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2809,Answer,1,pxrd37_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2810,Answer,2,pxrd37_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2811,Answer,3,pxrd37_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2812,Answer,4,pxrd37_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2813,Answer,5,pxrd37_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2814,Answer,6,pxrd37_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd37,2815,Answer,777,pxrd37_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2816,Answer,1,pxrd38_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2817,Answer,2,pxrd38_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2818,Answer,3,pxrd38_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2819,Answer,4,pxrd38_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2820,Answer,5,pxrd38_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2821,Answer,6,pxrd38_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd38,2822,Answer,777,pxrd38_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd39,2823,Answer,1,pxrd39_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd39,2824,Answer,6,pxrd39_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd39,2825,Answer,777,pxrd39_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2826,Answer,1,pxrd40_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2827,Answer,2,pxrd40_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2828,Answer,3,pxrd40_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2829,Answer,4,pxrd40_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2830,Answer,5,pxrd40_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2831,Answer,6,pxrd40_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd40,2832,Answer,777,pxrd40_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2833,Answer,1,pxrd41_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2834,Answer,2,pxrd41_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2835,Answer,3,pxrd41_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2836,Answer,4,pxrd41_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2837,Answer,5,pxrd41_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2838,Answer,6,pxrd41_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd41,2839,Answer,777,pxrd41_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd42,2840,Answer,1,pxrd42_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd42,2841,Answer,6,pxrd42_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd42,2842,Answer,777,pxrd42_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2843,Answer,1,pxrd43_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2844,Answer,2,pxrd43_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2845,Answer,3,pxrd43_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2846,Answer,4,pxrd43_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2847,Answer,5,pxrd43_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2848,Answer,6,pxrd43_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd43,2849,Answer,777,pxrd43_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2850,Answer,1,pxrd44_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2851,Answer,2,pxrd44_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2852,Answer,3,pxrd44_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2853,Answer,4,pxrd44_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2854,Answer,5,pxrd44_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2855,Answer,6,pxrd44_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd44,2856,Answer,777,pxrd44_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd45,2857,Answer,1,pxrd45_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd45,2858,Answer,6,pxrd45_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd45,2859,Answer,777,pxrd45_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2860,Answer,1,pxrd46_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2861,Answer,2,pxrd46_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2862,Answer,3,pxrd46_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2863,Answer,4,pxrd46_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2864,Answer,5,pxrd46_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2865,Answer,6,pxrd46_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd46,2866,Answer,777,pxrd46_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2867,Answer,1,pxrd47_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2868,Answer,2,pxrd47_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2869,Answer,3,pxrd47_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2870,Answer,4,pxrd47_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2871,Answer,5,pxrd47_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2872,Answer,6,pxrd47_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd47,2873,Answer,777,pxrd47_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd48,2874,Answer,1,pxrd48_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd48,2875,Answer,6,pxrd48_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd48,2876,Answer,777,pxrd48_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2877,Answer,1,pxrd49_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2878,Answer,2,pxrd49_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2879,Answer,3,pxrd49_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2880,Answer,4,pxrd49_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2881,Answer,5,pxrd49_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2882,Answer,6,pxrd49_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd49,2883,Answer,777,pxrd49_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2884,Answer,1,pxrd50_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2885,Answer,2,pxrd50_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2886,Answer,3,pxrd50_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2887,Answer,4,pxrd50_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2888,Answer,5,pxrd50_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2889,Answer,6,pxrd50_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd50,2890,Answer,777,pxrd50_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,
Yes,open-source,px_racial_ethnic_discrimination_survey,radio,pxrd51,2891,Answer,1,pxrd51_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,
