Origin,Date of Variable Modification,Map to OMOP?,transferred to fairhub (REDCap dataset),Protected or open-source?,Extension Needed,original sort order,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE,PREDICATE_ID,CONFIDENCE,MODIFIER,NOTES,NOTES_Outdated,,"Choices, Calculations, OR Slider Labels",Field Note,PhenX Protocol,PhenX_Protocol_ID,PhenX_Variable,PhenX_Exact_or_Modified,Ext_Vocabulary_ID,Ext_Subvocabulary_ID,Ext_Vocabulary_Subcategory,Ext_Domain,Ext_Concept_Name ,Ext_Concept_Code ,REDCAP_ File Fieldname_Naming_Unit,SRC_CODE,SRC_CODE_DESCRITPION,UCUM_Concept_ID
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1749,GA,dristate_GA,Georgia,45880064,,Georgia,Meas Value,LOINC,Answer,S,LA3830-2,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1750,HI,dristate_HI,Hawaii,45884232,,Hawaii,Meas Value,LOINC,Answer,S,LA3820-3,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1751,ID,dristate_ID,Idaho,45882202,,Idaho,Meas Value,LOINC,Answer,S,LA3815-3,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1752,IL,dristate_IL,Illinois,45878323,,Illinois,Meas Value,LOINC,Answer,S,LA3814-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1753,IN,dristate_IN,Indiana,45878468,,Indiana,Meas Value,LOINC,Answer,S,LA3812-0,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1754,IA,dristate_IA,Iowa,45881554,,Iowa,Meas Value,LOINC,Answer,S,LA3809-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1755,KS,dristate_KS,Kansas,45882433,,Kansas,Meas Value,LOINC,Answer,S,LA3799-9,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1756,KY,dristate_KY,Kentucky,45884238,,Kentucky,Meas Value,LOINC,Answer,S,LA3798-1,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1757,LA,dristate_LA,Louisiana,45880678,,Louisiana,Meas Value,LOINC,Answer,S,LA3786-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1758,ME,dristate_ME,Maine,45884239,,Maine,Meas Value,LOINC,Answer,S,LA3782-5,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1759,MD,dristate_MD,Maryland,45881556,,Maryland,Meas Value,LOINC,Answer,S,LA3775-9,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1760,MA,dristate_MA,Massachusetts,1990218,,Massachusetts,Meas Value,LOINC,Answer,S,LA33036-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1761,MI,dristate_MI,Michigan,45881558,,Michigan,Meas Value,LOINC,Answer,S,LA3771-8,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1762,MN,dristate_MN,Minnesota,45881574,,Minnesota,Meas Value,LOINC,Answer,S,LA3766-8,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1763,MS,dristate_MS,Mississippi,45878353,,Mississippi,Meas Value,LOINC,Answer,S,LA3765-0,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1764,MO,dristate_MO,Missouri,45881575,,Missouri,Meas Value,LOINC,Answer,S,LA3764-3,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1765,MT,dristate_MT,Montana,45876289,,Montana,Meas Value,LOINC,Answer,S,LA3762-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1766,NE,dristate_NE,Nebraska,45878354,,Nebraska,Meas Value,LOINC,Answer,S,LA3756-9,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1767,NV,dristate_NV,Nevada,45881577,,Nevada,Meas Value,LOINC,Answer,S,LA3753-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1768,NH,dristate_NH,New Hampshire,45878613,,New Hampshire,Meas Value,LOINC,Answer,S,LA3751-0,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1769,NJ,dristate_NJ,New Jersey,45881578,,New Jersey,Meas Value,LOINC,Answer,S,LA3750-2,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1770,NM,dristate_NM,New Mexico,45882462,,New Mexico,Meas Value,LOINC,Answer,S,LA3749-4,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1771,NY,dristate_NY,New York,45878614,,New York,Meas Value,LOINC,Answer,S,LA3748-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1772,NC,dristate_NC,North Carolina,45876291,,North Carolina,Meas Value,LOINC,Answer,S,LA3736-1,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1773,ND,dristate_ND,North Dakota,45880946,,North Dakota,Meas Value,LOINC,Answer,S,LA3734-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1774,OH,dristate_OH,Ohio,45878349,,Ohio,Meas Value,LOINC,Answer,S,LA3726-2,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1775,OK,dristate_OK,Oklahoma,45878350,,Oklahoma,Meas Value,LOINC,Answer,S,LA3725-4,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1776,OR,dristate_OR,Oregon,45882457,,Oregon,Meas Value,LOINC,Answer,S,LA3722-1,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1777,PA,dristate_PA,Pennsylvania,45880943,,Pennsylvania,Meas Value,LOINC,Answer,S,LA3708-0,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1778,RI,dristate_RI,Rhode Island,45880936,,Rhode Island,Meas Value,LOINC,Answer,S,LA3692-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1779,SC,dristate_SC,South Carolina,45884254,,South Carolina,Meas Value,LOINC,Answer,S,LA3677-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1780,SD,dristate_SD,South Dakota,45881568,,South Dakota,Meas Value,LOINC,Answer,S,LA3676-9,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1781,TN,dristate_TN,Tennessee,45880931,,Tennessee,Meas Value,LOINC,Answer,S,LA3612-4,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1782,TX,dristate_TX,Texas,45880690,,Texas,Meas Value,LOINC,Answer,S,LA3611-6,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1783,UT,dristate_UT,Utah,45880934,,Utah,Meas Value,LOINC,Answer,S,LA3587-8,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1784,VT,dristate_VT,Vermont,45878341,,Vermont,Meas Value,LOINC,Answer,S,LA3585-2,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1785,VA,dristate_VA,Virginia,45881563,,Virginia,Meas Value,LOINC,Answer,S,LA3583-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1786,WA,dristate_WA,Washington,45880935,,Washington,Meas Value,LOINC,Answer,S,LA3580-3,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1787,WV,dristate_WV,West Virginia,45884251,,West Virginia,Meas Value,LOINC,Answer,S,LA3578-7,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1788,WI,dristate_WI,Wisconsin,45878484,,Wisconsin,Meas Value,LOINC,Answer,S,LA3577-9,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Added,6/27/2023,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,1789,WY,dristate_WY,Wyoming,45878342,,Wyoming,Meas Value,LOINC,Answer,S,LA3576-1,skos:exactMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/22/2024,No,No,locked (unavailable),No,,driving_record,dropdown,dristate,,Other,dristate_Other,Other,45878142,,Other,Meas Value,LOINC,Answer,S,LA46-8,skos:closeMatch,1,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/30/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,text,rt_dat,,,rt_dat,Assessment Date,2005200446,2005200446,Performed date of retinal imaging assessment,Observation,AIREADI,Procedure,S,,skos:exactMatch,1,1035260,Performed on value_as_concept_id = 1035260 | LA30233-3,10/2,,,,,,,,,,,,,,,,,
Added,4/2/2024,No,No,locked (unavailable),No,,retinal_imaging_v2,text,crcid_rt,,,crcid_rt,Examiner Initials,,,,Observation,,,,,,,,,10/2,,,,,,,,,,,,,,,,,
Added,4/2/2024,No,No,locked (unavailable),No,,retinal_imaging_v2,text,yob,,,yob,Year of birth,,,,Observation,,,,,,,,,10/2,,,,,,,,,,,,,,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtop_odd,,OptoMed-Disc centered-CFP,2005200289,2005200289,OptoMed-Disc centered-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,OptoMed-Disc centered-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtop_odm,,OptoMed-Mac centered-CFP,2005200290,2005200290,OptoMed-Mac centered-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,OptoMed-Mac centered-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtei_odir,,Eidon-UWF Central-IR,2005200291,2005200291,Eidon-UWF Central-IR,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-IR,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtei_odfaf,,Eidon-UWF Central-FAF,2005200292,2005200292,Eidon-UWF Central-FAF,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-FAF,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_odc,,Eidon-UWF Central-CFP,2005200293,2005200293,Eidon-UWF Central-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_odn,,Eidon-UWF Nasal-CFP,2005200294,2005200294,Eidon-UWF Nasal-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Nasal-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_odt,,Eidon-UWF Temporal-CFP,2005200295,2005200295,Eidon-UWF Temporal-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Temporal-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_odm,,Eidon-Create Mosaic Image-CFP,2005200296,2005200296,Eidon- Create Mosaic Image-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-Create Mosaic Image-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_odo,,Spec-ONH-RC-HR-OCT,2005200297,2005200297,Spec-ONH-RC-HR-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-ONH-RC-HR-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_odp,,Spec-PPole Mac-HR-61 lines-OCT,2005200298,2005200298,Spec-PPole Mac-HR-61 lines-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-PPole Mac-HR-61 lines-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_odm,,Spec-Mac-20x20-HS-512 lines-OCTA,2005200299,2005200299,Spec-Mac-20x20-HS-512 lines-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-Mac-20x20-HS-512 lines-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_odm1,,Cirrus-Mac Cube-512x128-OCT,2005200300,2005200300,Cirrus-Mac Cube-512x128-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Mac Cube-512x128-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_odd1,,Cirrus-Disc Cube-200x200-OCT,2005200301,2005200301,Cirrus-Disc Cube-200x200-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Disc Cube-200x200-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_odm2,,Cirrus-Macula 6x6-OCTA,2005200302,2005200302,Cirrus-Macula 6x6-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Macula 6x6-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_odd2,,Cirrus-Disc 6x6-OCTA,2005200303,2005200303,Cirrus-Disc 6x6-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Disc 6x6-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtma_odw,,M2-3D Wide(H) 12x9-OCT,2005200200,2005200200,M2-3D Wide(H) 12x9-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,M2-3D Wide(H) 12x9-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtma_odm,,M2-3D Macula 6x6-OCT,2005200201,2005200201,M2-3D Macula 6x6-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,M2-3D Macula 6x6-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtma_odm1,,M2-Mac 6x6-360x360-(rep3)-OCTA,2005200202,2005200202,M2-Mac 6x6-360x360-(rep3)-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,M2-Mac 6x6-360x360-(rep3)-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rttr_odr,,Triton-3D(H)+Radial 12x9-OCT,2005200203,2005200203,Triton-3D(H)+Radial 12x9-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Triton-3D(H)+Radial 12x9-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rttr_odm1,,Triton-Macula 6x6-OCTA,2005200204,2005200204,Triton-Macula 6x6-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Triton-Macula 6x6-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rttr_odm2,,Triton-Macula 12x12-OCTA,2005200205,2005200205,Triton-Macula 12x12-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Triton-Macula 12x12-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtfl_od,,FLIO-Mac-HS,2005200304,2005200304,FLIO-Mac-HS,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,right eye|45881626,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,FLIO-Mac-HS,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtop_osd,,OptoMed-Disc centered-CFP ,2005200289,2005200289,OptoMed-Disc centered-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,OptoMed-Disc centered-CFP ,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtop_osm,,OptoMed-Mac centered-CFP,2005200290,2005200290,OptoMed-Mac centered-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,OptoMed-Mac centered-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtei_osir,,Eidon-UWF Central-IR,2005200291,2005200291,Eidon-UWF Central-IR,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-IR,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtei_osfaf,,Eidon-UWF Central-FAF,2005200292,2005200292,Eidon-UWF Central-FAF,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-FAF,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_osc,,Eidon-UWF Central-CFP,2005200293,2005200293,Eidon-UWF Central-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Central-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_osn,,Eidon-UWF Nasal-CFP,2005200294,2005200294,Eidon-UWF Nasal-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF Nasal-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_ost,,Eidon-UWF temporal-CFP,2005200295,2005200295,Eidon-UWF Temporal-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon-UWF temporal-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtsm_osm,,Eidon- Create Mosaic Image-CFP,2005200296,2005200296,Eidon- Create Mosaic Image-CFP,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Eidon- Create Mosaic Image-CFP,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_oso,,Spec-ONH-RC-HR-OCT,2005200297,2005200297,Spec-ONH-RC-HR-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-ONH-RC-HR-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_osp,,Spec-PPole Mac-HR-61 lines-OCT,2005200298,2005200298,Spec-PPole Mac-HR-61 lines-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-PPole Mac-HR-61 lines-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtso_osm,,Spec-Mac-20x20-HS-512 lines-OCTA,2005200299,2005200299,Spec-Mac-20x20-HS-512 lines-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Spec-Mac-20x20-HS-512 lines-OCTA,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_osm1,,Cirrus-Mac Cube-512x128-OCT,2005200300,2005200300,Cirrus-Mac Cube-512x128-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Mac Cube-512x128-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_osd1,,Cirrus-Disc Cube-200x200-OCT,2005200301,2005200301,Cirrus-Disc Cube-200x200-OCT,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Disc Cube-200x200-OCT,:skos:exactMatch:1:,,,,
Changed,4/25/2024,Yes,Yes,open-source,Yes,,retinal_imaging_v2,yesno,,,rtci_osm2,,Cirrus-Macula 6x6-OCTA,2005200302,2005200302,Cirrus-Macula 6x6-OCTA,Observation,AIREADI,Observable Entity,S,,skos:exactMatch,1,left eye|45883143,LA20770-6,10/2,,,,,,,,AIREADI,retinal_imaging_v2,,Procedure,Cirrus-Macula 6x6-OCTA,:skos:exactMatch:1:,,,,
