Origin,Date_of_Variable_Modification,Map_to_OMOP,transferred_to_fairhub_REDCap_dataset,Protected_or_open-source,Extension_Needed,FORM_NAME,FIELD_TYPE,FIELD_ID,FIELD_ID_NUM,temp_Question_or_Answer,SRC_CODE,SRC_CODE_ID,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,LOCAL_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_CONCEPT_CODE,TARGET_STANDARD_CONCEPT,PREDICATE_ID,CONFIDENCE,MODIFIER,value_as_concept_id,qualifier_concept_id,qualifier_source_value,NOTES,Choices_Calculations_OR_Slider_Labels
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd22,2727,Answer,4,pxrd22_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd22,2728,Answer,5,pxrd22_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd22,2729,Answer,6,pxrd22_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd22,2730,Answer,777,pxrd22_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2731,Answer,1,pxrd23_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2732,Answer,2,pxrd23_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2733,Answer,3,pxrd23_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2734,Answer,4,pxrd23_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2735,Answer,5,pxrd23_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2736,Answer,6,pxrd23_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd23,2737,Answer,777,pxrd23_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd24,2738,Answer,1,pxrd24_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd24,2739,Answer,6,pxrd24_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd24,2740,Answer,777,pxrd24_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2741,Answer,1,pxrd25_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2742,Answer,2,pxrd25_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2743,Answer,3,pxrd25_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2744,Answer,4,pxrd25_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2745,Answer,5,pxrd25_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2746,Answer,6,pxrd25_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd25,2747,Answer,777,pxrd25_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2748,Answer,1,pxrd26_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2749,Answer,2,pxrd26_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2750,Answer,3,pxrd26_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2751,Answer,4,pxrd26_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2752,Answer,5,pxrd26_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2753,Answer,6,pxrd26_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd26,2754,Answer,777,pxrd26_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd27,2755,Answer,1,pxrd27_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd27,2756,Answer,6,pxrd27_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd27,2757,Answer,777,pxrd27_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2758,Answer,1,pxrd28_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2759,Answer,2,pxrd28_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2760,Answer,3,pxrd28_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2761,Answer,4,pxrd28_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2762,Answer,5,pxrd28_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2763,Answer,6,pxrd28_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd28,2764,Answer,777,pxrd28_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2765,Answer,1,pxrd29_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2766,Answer,2,pxrd29_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2767,Answer,3,pxrd29_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2768,Answer,4,pxrd29_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2769,Answer,5,pxrd29_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2770,Answer,6,pxrd29_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd29,2771,Answer,777,pxrd29_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd30,2772,Answer,1,pxrd30_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd30,2773,Answer,6,pxrd30_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd30,2774,Answer,777,pxrd30_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2775,Answer,1,pxrd31_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2776,Answer,2,pxrd31_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2777,Answer,3,pxrd31_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2778,Answer,4,pxrd31_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2779,Answer,5,pxrd31_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2780,Answer,6,pxrd31_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd31,2781,Answer,777,pxrd31_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2782,Answer,1,pxrd32_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2783,Answer,2,pxrd32_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2784,Answer,3,pxrd32_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2785,Answer,4,pxrd32_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2786,Answer,5,pxrd32_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2787,Answer,6,pxrd32_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd32,2788,Answer,777,pxrd32_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd33,2789,Answer,1,pxrd33_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd33,2790,Answer,6,pxrd33_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd33,2791,Answer,777,pxrd33_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2792,Answer,1,pxrd34_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2793,Answer,2,pxrd34_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2794,Answer,3,pxrd34_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2795,Answer,4,pxrd34_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2796,Answer,5,pxrd34_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2797,Answer,6,pxrd34_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd34,2798,Answer,777,pxrd34_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2799,Answer,1,pxrd35_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2800,Answer,2,pxrd35_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2801,Answer,3,pxrd35_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2802,Answer,4,pxrd35_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2803,Answer,5,pxrd35_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2804,Answer,6,pxrd35_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd35,2805,Answer,777,pxrd35_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd36,2806,Answer,1,pxrd36_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd36,2807,Answer,6,pxrd36_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd36,2808,Answer,777,pxrd36_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2809,Answer,1,pxrd37_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2810,Answer,2,pxrd37_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2811,Answer,3,pxrd37_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2812,Answer,4,pxrd37_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2813,Answer,5,pxrd37_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2814,Answer,6,pxrd37_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd37,2815,Answer,777,pxrd37_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2816,Answer,1,pxrd38_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2817,Answer,2,pxrd38_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2818,Answer,3,pxrd38_3,Sometimes,45882528,,Sometimes,Meas Value,LOINC,Answer,LA10082-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2819,Answer,4,pxrd38_4,A lot,45883539,,A lot,Meas Value,LOINC,Answer,LA14468-5,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2820,Answer,5,pxrd38_5,Most of the time,45879199,,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2821,Answer,6,pxrd38_6,Almost all the time,45883838,,All the time,Meas Value,LOINC,Answer,LA14726-6,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd38,2822,Answer,777,pxrd38_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd39,2823,Answer,1,pxrd39_1,1 - Not at all stressful,36210226,,Not at all bothersome,Meas Value,LOINC,Answer,LA24969-0,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd39,2824,Answer,6,pxrd39_6,6 - Extremely stressful,36210124,,Extremely bothersome,Meas Value,LOINC,Answer,LA27766-7,S,skos:closeMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd39,2825,Answer,777,pxrd39_777,Prefer not to say,36311156,,Prefer not to say,Meas Value,LOINC,Answer,LA28803-7,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd40,2826,Answer,1,pxrd40_1,Never,45876662,,Never,Meas Value,LOINC,Answer,LA6270-8,S,skos:exactMatch,1,,,,,,
Original,6/23/2023,Yes,Yes,open-source,No,px_racial_ethnic_discrimination_survey,radio,pxrd40,2827,Answer,2,pxrd40_2,Once in a while,45879593,,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,skos:closeMatch,1,,,,,,
